id,person_id,active,first_name,last_name,phonetic_name,display_name,shoots,hometown,homeprov,homecntry,homeplace,birthtown,birthprov,birthcntry,birthplace,height,weight,height_hyphenated,hidden,current_team,player_id,status,birthdate,birthdate_year,rawbirthdate,latest_team_id,veteran_status,veteran_description,team_name,division,tp_jersey_number,rookie,position_id,position,nhlteam,playerId,isRookie,h,w,draft_status,draftinfo,name,player_image,catches,team_id,season_id
242,481,1,Rory,Guilday,,,L,"Chanhassen, MN",,United States,"Chanhassen, Minnesota",Chanhassen,Minnesota,United States,"Chanhassen, Minnesota",5'11,0,5-11,0,,242,Signed,2002-09-07,'02,2002-09-07,5,2,,Ottawa Charge,PWHL,5,1,1,D,,242,*,5'11,0,,NA,Rory Guilday,https://assets.leaguestat.com/pwhl/240x240/242.jpg,NA,5,7
219,415,1,Stephanie,Markowski,STEH-fuh-nee MAR-kow-skee,,L,"Edmonton, AB",AB,,"Edmonton, Alberta",Edmonton,Alberta,Canada,"Edmonton, Alberta",5'8,0,5-8,0,,219,Draftee,2001-08-24,'01,2001-08-24,5,2,,Ottawa Charge,PWHL,6,1,1,D,,219,*,5'8,0,,NA,Stephanie Markowski,https://assets.leaguestat.com/pwhl/240x240/219.jpg,NA,5,7
37,39,1,Élizabeth,Giguère,EH-liz-uh-bet ZHIH-gair,,R,"Quebec City, QC",Quebec,,"Québec, Québec",Québec,Québec,Canada,"Québec, Québec",5'10,0,5-10,0,,37,Signed,1997-05-08,'97,1997-05-08,5,2,,Ottawa Charge,PWHL,7,0,8,F,,37,&nbsp;,5'10,0,,NA,Élizabeth Giguère,https://assets.leaguestat.com/pwhl/240x240/37.jpg,NA,5,7
289,533,1,Kathryn,Reilly,,,R,"Richmond, BC",BC,Canada,"Richmond, BC",Richmond,BC,Canada,"Richmond, BC",5'7,0,5-7,0,,289,Camp Invitee,2001-01-17,'01,2001-01-17,5,2,,Ottawa Charge,PWHL,8,1,1,D,,289,*,5'7,0,,NA,Kathryn Reilly,https://assets.leaguestat.com/pwhl/240x240/289.jpg,NA,5,7
288,532,1,Vita,Poniatovskaia,,,R,"Chelyabinsk, RUS",RUS,Russia,"Chelyabinsk, RUS, Russia",Chelyabinsk,RUS,Russia,"Chelyabinsk, RUS",5'8,0,5-8,0,,288,Reserve,2003-08-03,'03,2003-08-03,5,2,,Ottawa Charge,PWHL,9,1,1,D,,288,*,5'8,0,,NA,Vita Poniatovskaia,https://assets.leaguestat.com/pwhl/240x240/288.jpg,NA,5,7
101,129,1,Alexa,Vasko,AH-lehks-UH VAHS-koh,,L,"St. Catharines, ON",Ontario,Canada,"St. Catharines, Ontario",St. Catharines,Ontario,Canada,"St. Catharines, Ontario",5'5,0,5-5,0,,101,Signed,1999-02-07,'99,1999-02-07,5,2,,Ottawa Charge,PWHL,10,1,8,F,,101,*,5'5,0,,NA,Alexa Vasko,https://assets.leaguestat.com/pwhl/240x240/101.jpg,NA,5,7
38,40,1,Brooke,Hobson, BRUHK HAWB-suhn,,L,"Prince Albert, SK",Saskatchewan,Canada,"Prince Albert, Saskatchewan",Prince Albert,Saskatchewan,Canada,"Prince Albert, Saskatchewan",5'6,0,5-6,0,,38,Signed,1999-05-27,'99,1999-05-27,5,2,,Ottawa Charge,PWHL,11,0,1,D,,38,&nbsp;,5'6,0,,NA,Brooke Hobson,https://assets.leaguestat.com/pwhl/240x240/38.jpg,NA,5,7
88,107,1,Kateřina,Mrázová,KAH-teh-REE-nuh MRAH-zoh-vuh,,L,"Kolín, CZE",CZE,,"Kolín, Czechia",Kolín,,Czechia,"Kolín, ",5'4,0,5-4,0,,88,Signed,1992-10-19,'92,1992-10-19,5,2,,Ottawa Charge,PWHL,16,0,8,F,,88,&nbsp;,5'4,0,,NA,Kateřina Mrázová,https://assets.leaguestat.com/pwhl/240x240/88.jpg,NA,5,7
57,59,1,Gabbie,Hughes,GAH-Bee HEWS,,L,"Lino Lakes, MN",Minnesota,,"Lino Lakes, Minnesota",Lino Lakes,Minnesota,United States,"Lino Lakes, Minnesota",5'9,0,5-9,0,,57,Signed,1999-10-04,'99,1999-10-04,5,2,,Ottawa Charge,PWHL,17,0,8,F,,57,&nbsp;,5'9,0,,NA,Gabbie Hughes,https://assets.leaguestat.com/pwhl/240x240/57.jpg,NA,5,7
220,416,1,Mannon,McMahon,MA-nuhn mihk-MAN,,R,"Maple Grove, MN",MN,,"Maple Grove, Minnesota",Maple Grove,Minnesota,United States,"Maple Grove, Minnesota",5'7,0,5-7,0,,220,Draftee,2001-07-29,'01,2001-07-29,5,2,,Ottawa Charge,PWHL,18,1,8,F,,220,*,5'7,0,,NA,Mannon McMahon,https://assets.leaguestat.com/pwhl/240x240/220.jpg,NA,5,7
58,60,1,Brianne,Jenner,BREE-an JEH-nuhr,,R,"Oakville, ON",Ontario,Canada,"Oakville, Ontario",Oakville,Ontario,Canada,"Oakville, Ontario",5'9,0,5-9,0,,58,Signed,1991-05-04,'91,1991-05-04,5,2,,Ottawa Charge,PWHL,19,0,8,F,,58,&nbsp;,5'9,0,,NA,Brianne Jenner,https://assets.leaguestat.com/pwhl/240x240/58.jpg,NA,5,7
217,413,1,Taylor,House,TAY-luhr HOUS,,L,"Joliet, IL",IL,,"Joliet, Illinois",Joliet,Illinois,United States,"Joliet, Illinois",5'10,0,5-10,0,,217,Draftee,1998-09-29,'98,1998-09-29,5,2,,Ottawa Charge,PWHL,22,0,8,F,,217,&nbsp;,5'10,0,,NA,Taylor House,https://assets.leaguestat.com/pwhl/240x240/217.jpg,NA,5,7
241,480,1,Sarah,Wozniewicz,,,R,"Cochrane, AB",,Canada,"Cochrane, Alberta",Cochrane,Alberta,Canada,"Cochrane, Alberta",5'7,0,5-7,0,,241,Signed,2003-08-25,'03,2003-08-25,5,2,,Ottawa Charge,PWHL,23,0,8,F,,241,&nbsp;,5'7,0,,NA,Sarah Wozniewicz,https://assets.leaguestat.com/pwhl/240x240/241.jpg,NA,5,7
53,55,1,Emily,Clark, EH-MIH-LEE KLAHRK,,L,"Saskatoon, SK",Saskatchewan,Canada,"Saskatoon, Saskatchewan",Saskatoon,Saskatchewan,Canada,"Saskatoon, Saskatchewan",5'7,0,5-7,0,,53,Signed,1995-11-28,'95,1995-11-28,5,2,,Ottawa Charge,PWHL,26,0,8,F,,53,&nbsp;,5'7,0,,NA,Emily Clark,https://assets.leaguestat.com/pwhl/240x240/53.jpg,NA,5,7
286,530,1,Peyton,Hemp,,,R,"Andover, MN",Minnesota,United States,"Andover, Minnesota",Andover,Minnesota,United States,"Andover, Minnesota",5'5,0,5-5,0,,286,Camp Invitee,2003-05-15,'03,2003-05-15,5,2,,Ottawa Charge,PWHL,29,1,8,F,,286,*,5'5,0,"Ottawa (PWHL) 2024 Round: 4 (#29), Ottawa (PWHL) 2024 Round: 4 (#29)","list(id = ""2151"", person_id = ""530"", draft_round = ""4"", draft_date = """", draft_year = ""2024"", draft_rank = ""29"", draft_team = ""Ottawa"", draft_team_id = ""0"", draft_league = """", junior_team = """", show_on_roster = ""0"", draft_mode = ""4"", lang_id = ""1"", draft_type_id = ""1"", draft_type = ""PWHL"", draft_status = """")",Peyton Hemp,https://assets.leaguestat.com/pwhl/240x240/286.jpg,NA,5,7
222,418,1,Gwyneth,Philips,GWIH-nihth FIH-lihps,,,"Athens, OH",OH,,"Athens, Ohio",Athens,Ohio,United States,"Athens, Ohio",5'7,0,5-7,0,,222,Signed,2000-09-17,'00,2000-09-17,5,2,,Ottawa Charge,PWHL,33,1,7,G,,222,*,5'7,0,,NA,Gwyneth Philips,https://assets.leaguestat.com/pwhl/240x240/222.jpg,R,5,7
72,74,1,Rebecca,Leslie,RUH-beh-kuh LEHS-lee,,R,"Ottawa, ON",Ontario,,"Ottawa, Ontario",Ottawa,Ontario,Canada,"Ottawa, Ontario",5'6,0,5-6,0,,72,Signed,1996-05-08,'96,1996-05-08,5,2,,Ottawa Charge,PWHL,37,0,8,F,,72,&nbsp;,5'6,0,,NA,Rebecca Leslie,https://assets.leaguestat.com/pwhl/240x240/72.jpg,NA,5,7
108,138,1,Samantha,Isbell,,,L,"Thunder Bay, ON",,,"Thunder Bay, Ontario",Thunder Bay,Ontario,Canada,"Thunder Bay, Ontario",5'7,0,5-7,0,,108,None,1998-02-17,'98,1998-02-17,5,2,,Ottawa Charge,PWHL,55,0,1,D,,108,&nbsp;,5'7,0,,NA,Samantha Isbell,https://assets.leaguestat.com/pwhl/240x240/108.jpg,NA,5,7
290,534,1,Kendra,Woodland,,,L,"Kamloops, BC",BC,Canada,"Kamloops, BC",Kamloops,BC,Canada,"Kamloops, BC",5'8,0,5-8,0,,290,None,2000-02-18,'00,2000-02-18,5,2,,Ottawa Charge,PWHL,70,1,7,G,,290,*,5'8,0,,NA,Kendra Woodland,https://assets.leaguestat.com/pwhl/240x240/290.jpg,L,5,7
240,479,1,Fanuza,Kadirova,,,L,"Kukmor, RUS",,Russia,"Kukmor, Russia",Kukmor,,Russia,"Kukmor, ",5'4,0,5-4,0,,240,Signed,1998-04-06,'98,1998-04-06,5,2,,Ottawa Charge,PWHL,71,0,8,F,,240,&nbsp;,5'4,0,,NA,Fanuza Kadirova,https://assets.leaguestat.com/pwhl/240x240/240.jpg,NA,5,7
223,419,1,Ronja,Savolainen,ROHN-yah SEH-voh-LIGH-nehn,,L,"Helsinki, FIN",FIN,,"Helsinki, Finland",Helsinki,,Finland,"Helsinki, ",5'10,0,5-10,0,,223,Signed,1997-11-29,'97,1997-11-29,5,2,,Ottawa Charge,PWHL,88,0,1,D,,223,&nbsp;,5'10,0,,NA,Ronja Savolainen,https://assets.leaguestat.com/pwhl/240x240/223.jpg,NA,5,7
221,417,1,Anna,Meixner,AH-NAH mighks-NAH,,L,"Zell Am See, AUT",AUT,,"Zell Am See, Austria",Zell Am See,,Austria,"Zell Am See, ",5'3,0,5-3,0,,221,Signed,1994-06-16,'94,1994-06-16,5,2,,Ottawa Charge,PWHL,94,0,8,F,,221,&nbsp;,5'3,0,,NA,Anna Meixner,https://assets.leaguestat.com/pwhl/240x240/221.jpg,NA,5,7
239,478,1,Anna,Shokhina,,,L,"Novosinkovo, RUS",,Russia,"Novosinkovo, Russia",Novosinkovo,,Russia,"Novosinkovo, ",5'6,0,5-6,0,,239,Signed,1997-06-23,'97,1997-06-23,5,2,,Ottawa Charge,PWHL,97,0,8,F,,239,&nbsp;,5'6,0,,NA,Anna Shokhina,https://assets.leaguestat.com/pwhl/240x240/239.jpg,NA,5,7
215,411,0,Jessica,Adolfsson,JEH-sih-kuh AY-dawlf-SUHN,,L,"Linköping, SWE",SWE,,"Linköping, Sweden",Linköping,,Sweden,"Linköping, ",5'9,0,5-9,0,,215,Reserve,1998-07-15,'98,1998-07-15,5,2,,Ottawa Charge,PWHL,15,0,1,D,,215,&nbsp;,5'9,0,,NA,Jessica Adolfsson,https://assets.leaguestat.com/pwhl/240x240/215.jpg,NA,5,7
216,412,0,Logan,Angers, loh-gahn AN-guhrs,,,"Winnipeg, MB",MB,,"Winnipeg, Manitoba",Winnipeg,Manitoba,Canada,"Winnipeg, Manitoba",6'0,0,6-0,0,,216,Signed,2000-01-07,'00,2000-01-07,5,2,,Ottawa Charge,PWHL,35,0,7,G,,216,&nbsp;,6'0,0,,NA,Logan Angers,https://assets.leaguestat.com/pwhl/240x240/216.jpg,R,5,7
235,472,0,Emma,Bergesen,,,R,"Stavanger, NOR",,Norway,"Stavanger, Norway",Stavanger,,Norway,"Stavanger, ",5'8,0,5-8,0,,235,Signed,1999-11-01,'99,1999-11-01,5,2,,Ottawa Charge,PWHL,42,0,1,D,,235,&nbsp;,5'8,0,,NA,Emma Bergesen,https://lscluster.hockeytech.com/img/nophoto.png,NA,5,7
287,531,0,Alexandra,Huszák,,,L,"Budapest, HUN",HUN,Hungary,"Budapest, HUN, Hungary",Budapest,HUN,Hungary,"Budapest, HUN",5'8,0,5-8,0,,287,None,1995-06-18,'95,1995-06-18,5,2,,Ottawa Charge,PWHL,81,1,4,C,,287,*,5'8,0,,NA,Alexandra Huszák,https://lscluster.hockeytech.com/img/nophoto.png,NA,5,7
211,407,1,Raygan,Kirk,ray-GEHN kurk,,,"Ste. Anne, MB",MB,,"Ste. Anne, Manitoba",Ste. Anne,Manitoba,Canada,"Ste. Anne, Manitoba",5'8,0,5-8,0,,211,Signed,2001-03-11,'01,2001-03-11,6,2,,Toronto Sceptres,PWHL,1,0,7,G,,211,&nbsp;,5'8,0,,NA,Raygan Kirk,https://assets.leaguestat.com/pwhl/240x240/211.jpg,L,6,7
132,165,1,Jessica,Kondas,JEH-sih-KUH KAWN-duhs,,R,"Calgary, AB",,,"Calgary, Alberta",Calgary,Alberta,Canada,"Calgary, Alberta","5'9""",0,"5-9""",0,,132,Camp Invitee,2000-01-03,'00,2000-01-03,6,2,,Toronto Sceptres,PWHL,2,0,1,D,,132,&nbsp;,"5'9""",0,,NA,Jessica Kondas,https://assets.leaguestat.com/pwhl/240x240/132.jpg,NA,6,7
68,70,1,Kali,Flanagan,KAH-lee FLAN-uh-gehn,,R,"Burlington, MA",,,"Burlington, Massachussetts",Burlington,Massachussetts,United States,"Burlington, Massachussetts","5'4""",0,"5-4""",0,,68,Signed,1995-09-19,'95,1995-09-19,6,2,,Toronto Sceptres,PWHL,6,0,1,D,,68,&nbsp;,"5'4""",0,,NA,Kali Flanagan,https://assets.leaguestat.com/pwhl/240x240/68.jpg,NA,6,7
116,146,1,Clair,DeGeorge,,,L,"Anchorage, AK",AK,,"Anchorage, Alaska",Anchorage,Alaska,United States,"Anchorage, Alaska",5'11,0,5-11,0,,116,None,1999-06-07,'99,1999-06-07,6,2,,Toronto Sceptres,PWHL,8,0,8,F,,116,&nbsp;,5'11,0,,NA,Clair DeGeorge,https://assets.leaguestat.com/pwhl/240x240/116.jpg,NA,6,7
63,65,1,Daryl,Watts,DAIR-uhl WAHTS,,L,"Toronto, ON",Ontario,,"Toronto, Ontario",Toronto,Ontario,Canada,"Toronto, Ontario","5'6""",0,"5-6""",0,,63,Signed,1999-05-15,'99,1999-05-15,6,2,,Toronto Sceptres,PWHL,9,0,8,F,,63,&nbsp;,"5'6""",0,,NA,Daryl Watts,https://assets.leaguestat.com/pwhl/240x240/63.jpg,NA,6,7
311,555,1,Hanna,Baskin,,,L,"Minnetonka, MN",,,"Minnetonka, Minnesota",Minnetonka,Minnesota,United States,"Minnetonka, Minnesota",,0,,0,,311,None,2003-07-10,'03,2003-07-10,6,2,,Toronto Sceptres,PWHL,10,1,1,D,,311,*,,0,,NA,Hanna Baskin,https://assets.leaguestat.com/pwhl/240x240/311.jpg,NA,6,7
317,561,1,Kiara,Zanon,,,L,"Fairport, NY",,,"Fairport, New York",Fairport,New York,United States,"Fairport, New York",,0,,0,,317,None,2002-08-22,'02,2002-08-22,6,2,,Toronto Sceptres,PWHL,11,1,8,F,,317,*,,0,,NA,Kiara Zanon,https://assets.leaguestat.com/pwhl/240x240/317.jpg,NA,6,7
74,76,1,Allie,Munroe,AH-lee MUHN-roh,,L,"Yarmouth, NS",Nova Scotia,,"Yarmouth, Nova Scotia",Yarmouth,Nova Scotia,Canada,"Yarmouth, Nova Scotia","5'6""",0,"5-6""",0,,74,Signed,1997-04-20,'97,1997-04-20,6,2,,Toronto Sceptres,PWHL,12,0,1,D,,74,&nbsp;,"5'6""",0,,NA,Allie Munroe,https://assets.leaguestat.com/pwhl/240x240/74.jpg,NA,6,7
213,409,1,Anneke,Rankila,AH-nik-KUH REHN-kuh-lah,,R,"Lino Lakes, MN",MN,,"Lino Lakes, Minnesota",Lino Lakes,Minnesota,United States,"Lino Lakes, Minnesota",5'10,0,5-10,0,,213,Draftee,1999-11-10,'99,1999-11-10,6,2,,Toronto Sceptres,PWHL,13,0,8,F,,213,&nbsp;,5'10,0,,NA,Anneke Rankila,https://assets.leaguestat.com/pwhl/240x240/213.jpg,NA,6,7
67,69,1,Renata,Fast,REH-NAH-tuh FAST,,R,"Burlington, ON",Ontario,,"Burlington, Ontario",Burlington,Ontario,Canada,"Burlington, Ontario","5'7""",0,"5-7""",0,,67,Signed,1994-10-06,'94,1994-10-06,6,2,,Toronto Sceptres,PWHL,14,0,1,D,,67,&nbsp;,"5'7""",0,,NA,Renata Fast,https://assets.leaguestat.com/pwhl/240x240/67.jpg,NA,6,7
56,58,1,Savannah,Harmon,SAH-VAHN-UH HAR-mihn,,L,"Downers Grove, IL",Illinois,,"Downers Grove, Illinois",Downers Grove,Illinois,United States,"Downers Grove, Illinois","5'3""",0,"5-3""",0,,56,Signed,1995-10-27,'95,1995-10-27,6,2,,Toronto Sceptres,PWHL,15,0,1,D,,56,&nbsp;,"5'3""",0,,NA,Savannah Harmon,https://assets.leaguestat.com/pwhl/240x240/56.jpg,NA,6,7
315,559,1,Lauren,Messier,,,L,"Burlington, ON",,,"Burlington, Ontario",Burlington,Ontario,Canada,"Burlington, Ontario",,0,,0,,315,None,2003-07-03,'03,2003-07-03,6,2,,Toronto Sceptres,PWHL,16,1,8,F,,315,*,,0,,NA,Lauren Messier,https://assets.leaguestat.com/pwhl/240x240/315.jpg,NA,6,7
44,46,1,Ella,Shelton,EH-LUH SHEHL-tuhn,,L,"Ingersoll, ON",Ontario,,"Ingersoll, Ontario",Ingersoll,Ontario,Canada,"Ingersoll, Ontario","5'8""",0,"5-8""",0,,44,Signed,1998-01-19,'98,1998-01-19,6,2,,Toronto Sceptres,PWHL,17,0,1,D,,44,&nbsp;,"5'8""",0,,NA,Ella Shelton,https://assets.leaguestat.com/pwhl/240x240/44.jpg,NA,6,7
65,67,1,Jesse,Compher,JEH-see KUHM-fuhr,,R,"Northbrook, IL",Illinois,,"Northbrook, Illinois",Northbrook,Illinois,United States,"Northbrook, Illinois","5'8""",0,"5-8""",0,,65,Signed,1999-07-01,'99,1999-07-01,6,2,,Toronto Sceptres,PWHL,18,0,8,F,,65,&nbsp;,"5'8""",0,,NA,Jesse Compher,https://assets.leaguestat.com/pwhl/240x240/65.jpg,NA,6,7
313,557,1,Sara,Hjalmarsson,,,L,"Bankeryd, SWE",,,"Bankeryd, Sweden",Bankeryd,,Sweden,"Bankeryd, ",,0,,0,,313,None,1998-02-08,'98,1998-02-08,6,2,,Toronto Sceptres,PWHL,19,1,8,F,,313,*,,0,,NA,Sara Hjalmarsson,https://assets.leaguestat.com/pwhl/240x240/313.jpg,NA,6,7
244,484,1,Emma,Gentry,,,L,"Alpena, MI",,United States,"Alpena, Michigan",Alpena,Michigan,United States,"Alpena, Michigan",5'11,0,5-11,0,,244,Signed,2002-10-23,'02,2002-10-23,6,2,,Toronto Sceptres,PWHL,20,1,8,F,,244,*,5'11,0,,NA,Emma Gentry,https://assets.leaguestat.com/pwhl/240x240/244.jpg,NA,6,7
54,56,1,Kristin,Della Rovere,,,R,"Caledon East, ON",Ontario,,"Caledon, Ontario",Caledon,Ontario,Canada,"Caledon, Ontario",,0,,0,,54,None,2000-11-30,'00,2000-11-30,6,2,,Toronto Sceptres,PWHL,21,1,8,F,,54,*,,0,,NA,Kristin Della Rovere,https://assets.leaguestat.com/pwhl/240x240/54.jpg,NA,6,7
66,68,1,Maggie,Connors,MA-gee KAW-nuhrs,,L,"St. John's, NL",Newfoundland,,"St John's, Newfoundland",St John's,Newfoundland,Canada,"St John's, Newfoundland","5'6""",0,"5-6""",0,,66,Signed,2000-10-22,'00,2000-10-22,6,2,,Toronto Sceptres,PWHL,22,0,8,F,,66,&nbsp;,"5'6""",0,,NA,Maggie Connors,https://assets.leaguestat.com/pwhl/240x240/66.jpg,NA,6,7
100,128,1,Natalie,Spooner,NAH-TAH-LEE SPOO-NER,,R,"Scarborough, ON",Ontario,,"Scarborough, Ontario",Scarborough,Ontario,Canada,"Scarborough, Ontario",5'10,0,5-10,0,,100,Signed,1990-10-17,'90,1990-10-17,6,2,,Toronto Sceptres,PWHL,24,0,8,F,,100,&nbsp;,5'10,0,,NA,Natalie Spooner,https://assets.leaguestat.com/pwhl/240x240/100.jpg,NA,6,7
316,560,1,Clara,Van Wieren,,,L,"Okemos, MI",,,"Okemos, Michigan",Okemos,Michigan,United States,"Okemos, Michigan",,0,,0,,316,None,2002-01-25,'02,2002-01-25,6,2,,Toronto Sceptres,PWHL,25,1,8,F,,316,*,,0,,NA,Clara Van Wieren,https://assets.leaguestat.com/pwhl/240x240/316.jpg,NA,6,7
73,75,1,Emma,Maltais,EH-ma MAL-tay,,L,"Burlington, ON",Ontario,,"Burlington, Ontario",Burlington,Ontario,Canada,"Burlington, Ontario","5'3""",0,"5-3""",0,,73,Signed,1999-11-04,'99,1999-11-04,6,2,,Toronto Sceptres,PWHL,27,0,8,F,,73,&nbsp;,"5'3""",0,,NA,Emma Maltais,https://assets.leaguestat.com/pwhl/240x240/73.jpg,NA,6,7
85,104,1,Elaine,Chuli,,,L,"Waterford, ON",Ontario,,"Waterford, Ontario",Waterford,Ontario,Canada,"Waterford, Ontario",5'7,0,5-7,0,,85,None,1994-05-16,'94,1994-05-16,6,2,,Toronto Sceptres,PWHL,29,0,7,G,,85,&nbsp;,5'7,0,,NA,Elaine Chuli,https://assets.leaguestat.com/pwhl/240x240/85.jpg,L,6,7
312,556,1,Sarah,Coe,,,L,"Whitby, ON",,,"Whitby, Ontario",Whitby,Ontario,Canada,"Whitby, Ontario",,0,,0,,312,None,2003-04-02,'03,2003-04-02,6,2,,Toronto Sceptres,PWHL,30,1,7,G,,312,*,,0,,NA,Sarah Coe,https://lscluster.hockeytech.com/img/nophoto.png,L,6,7
76,78,1,Blayre,Turnbull,BLEHR TURN-bul,,R,"Stellarton, NS",Nova Scotia,,"Stellarton, Nova Scotia",Stellarton,Nova Scotia,Canada,"Stellarton, Nova Scotia","5'7""",0,"5-7""",0,,76,Signed,1993-07-15,'93,1993-07-15,6,2,,Toronto Sceptres,PWHL,40,0,8,F,,76,&nbsp;,"5'7""",0,,NA,Blayre Turnbull,https://assets.leaguestat.com/pwhl/240x240/76.jpg,NA,6,7
26,28,1,Claire,Dalton,,,R,"Toronto, ON",Ontario,,"Toronto, Ontario",Toronto,Ontario,Canada,"Toronto, Ontario","5'9""",0,"5-9""",0,,26,None,2000-03-20,'00,2000-03-20,6,2,,Toronto Sceptres,PWHL,42,0,8,F,,26,&nbsp;,"5'9""",0,,NA,Claire Dalton,https://assets.leaguestat.com/pwhl/240x240/26.jpg,NA,6,7
86,105,1,Emma,Woods,EH-muh WUDZ,,R,"Burford, ON",Ontario,,"Burford, Ontario",Burford,Ontario,Canada,"Burford, Ontario","5'7""",0,"5-7""",0,,86,Signed,1995-12-18,'95,1995-12-18,6,2,,Toronto Sceptres,PWHL,67,0,8,F,,86,&nbsp;,"5'7""",0,,NA,Emma Woods,https://assets.leaguestat.com/pwhl/240x240/86.jpg,NA,6,7
200,396,1,Anna,Kjellbin,,,R,"Göteberg, SWE",SWE,Sweden,"Göteberg, Sweden",Göteberg,,Sweden,"Göteberg, ","5'7""",0,"5-7""",0,,200,None,1994-03-16,'94,1994-03-16,6,2,,Toronto Sceptres,PWHL,71,0,1,D,,200,&nbsp;,"5'7""",0,,NA,Anna Kjellbin,https://assets.leaguestat.com/pwhl/240x240/200.jpg,NA,6,7
314,558,1,Jessie,McPherson,,,L,"Chatham, ON",,,"Chatham, Ontario",Chatham,Ontario,Canada,"Chatham, Ontario",,0,,0,,314,None,2002-12-20,'02,2002-12-20,6,2,,Toronto Sceptres,PWHL,91,1,7,G,,314,*,,0,,NA,Jessie McPherson,https://assets.leaguestat.com/pwhl/240x240/314.jpg,L,6,7
62,64,1,Aneta,Tejralová,AH-neh-TAH TEH-ruh-low-VAH,,L,"Prague, CZE",CZE,,"Prague, Czechia",Prague,,Czechia,"Prague, ",5'5,0,5-5,0,,62,Signed,1996-01-04,'96,1996-01-04,8,2,,Seattle Torrent,PWHL,2,0,1,D,,62,&nbsp;,5'5,0,,NA,Aneta Tejralová,https://assets.leaguestat.com/pwhl/240x240/62.jpg,NA,8,7
196,392,1,Cayla,Barnes,,,R,"Eastvale, CA",CA,,"Eastvale, California",Eastvale,California,United States,"Eastvale, California","5'2""",0,"5-2""",0,,196,None,1999-01-07,'99,1999-01-07,8,2,,Seattle Torrent,PWHL,3,0,1,D,,196,&nbsp;,"5'2""",0,,NA,Cayla Barnes,https://assets.leaguestat.com/pwhl/240x240/196.jpg,NA,8,7
203,399,1,Anna,Wilgren,,,L,"Hudson, WI",WI,,"Hudson, Wisconsin",Hudson,Wisconsin,United States,"Hudson, Wisconsin","5'8""",0,"5-8""",0,,203,None,1999-11-10,'99,1999-11-10,8,2,,Seattle Torrent,PWHL,5,0,1,D,,203,&nbsp;,"5'8""",0,,NA,Anna Wilgren,https://assets.leaguestat.com/pwhl/240x240/203.jpg,NA,8,7
298,542,1,Emily,Zumwinkle,,,R,"Excelsior, MN",MN,United States,"Excelsior, MN",Excelsior,MN,United States,"Excelsior, MN",,0,,0,,298,None,2003-05-20,'03,2003-05-20,8,2,,Seattle Torrent,PWHL,6,1,1,D,,298,*,,0,,NA,Emily Zumwinkle,https://assets.leaguestat.com/pwhl/240x240/298.jpg,NA,8,7
291,535,1,Lily,Delianedis,,,L,"Edina, MN",MN,United States,"Edina, Minnesota",Edina,Minnesota,United States,"Edina, Minnesota",,0,,0,,291,None,2001-10-07,'01,2001-10-07,8,2,,Seattle Torrent,PWHL,7,1,8,F,,291,*,,0,,NA,Lily Delianedis,https://assets.leaguestat.com/pwhl/240x240/291.jpg,NA,8,7
142,175,1,Natalie,Snodgrass,NAT-uh-lee SNAWD-grahs,,L,"Eagan, MN",,,"Eagan, Minnesota",Eagan,Minnesota,United States,"Eagan, Minnesota","5'6""",0,"5-6""",0,,142,Signed,1998-12-17,'98,1998-12-17,8,2,,Seattle Torrent,PWHL,8,0,8,F,,142,&nbsp;,"5'6""",0,,NA,Natalie Snodgrass,https://assets.leaguestat.com/pwhl/240x240/142.jpg,NA,8,7
36,38,1,Jessie,Eldridge,jeh-see EHLD-rihdj,,R,"Barrie, ON",Ontario,,"Barrie, Ontario",Barrie,Ontario,Canada,"Barrie, Ontario","5'9""",0,"5-9""",0,,36,Signed,1997-12-17,'97,1997-12-17,8,2,,Seattle Torrent,PWHL,9,0,8,F,,36,&nbsp;,"5'9""",0,,NA,Jessie Eldridge,https://assets.leaguestat.com/pwhl/240x240/36.jpg,NA,8,7
237,476,1,Jenna,Buglioni,,,R,"Port Moody, BC",,Canada,"Port Moody, British Columbia",Port Moody,British Columbia,Canada,"Port Moody, British Columbia",5'3,0,5-3,0,,237,Signed,2002-03-13,'02,2002-03-13,8,2,,Seattle Torrent,PWHL,10,1,8,F,,237,*,5'3,0,,NA,Jenna Buglioni,https://assets.leaguestat.com/pwhl/240x240/237.jpg,NA,8,7
2,4,1,Emily,Brown,EHM-IHL-EE BROWN,,L,"Blaine, MN",Minnesota,,"Blaine, Minnesota",Blaine,Minnesota,United States,"Blaine, Minnesota",5'7,0,5-7,0,,2,Signed,1998-12-30,'98,1998-12-30,8,2,,Seattle Torrent,PWHL,11,0,1,D,,2,&nbsp;,5'7,0,,NA,Emily Brown,https://assets.leaguestat.com/pwhl/240x240/2.jpg,NA,8,7
138,171,1,Mikyla,Grant-Mentis,,,L,"Brampton, ON",,,"Brampton, Ontario",Brampton,Ontario,Canada,"Brampton, Ontario",5'6,0,5-6,0,,138,None,1998-07-15,'98,1998-07-15,8,2,,Seattle Torrent,PWHL,13,0,8,F,,138,&nbsp;,5'6,0,,NA,Mikyla Grant-Mentis,https://assets.leaguestat.com/pwhl/240x240/138.jpg,NA,8,7
